edinet_code,name,syoken_code,security_code
E36372,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,41800,4180
E36393,株式会社ココルポート,93460,9346
E36398,株式会社ジーネクスト,41790,4179
E36405,株式会社イー・ロジット,93270,9327
E36406,ブロードマインド株式会社,73430,7343
E36410,スパイダープラス株式会社,41920,4192
E36412,テスホールディングス株式会社,50740,5074
E36420,株式会社ヒューマンクリエイションホールディングス,73610,7361
E36421,株式会社売れるネット広告社,92350,9235
E36431,株式会社ベビーカレンダー,73630,7363
E36433,株式会社オキサイド,65210,6521
E36435,株式会社アイスコ,76980,7698
E36460,株式会社電算システムホールディングス,40720,4072
E36464,表示灯株式会社,73680,7368
E36466,株式会社紀文食品,29330,2933
E36478,株式会社リファインバースグループ,73750,7375
E36484,ビジョナル株式会社,41940,4194
E36498,株式会社マーキュリアホールディングス,73470,7347
E36532,株式会社ネオマーケティング,41960,4196
E36539,ＤＮホールディングス株式会社,73770,7377
E36545,株式会社ジェイ・イー・ティ,62280,6228
E36621,株式会社メイホーホールディングス,73690,7369
E36627,ドリームベッド株式会社,77910,7791
E36629,株式会社デコルテ・ホールディングス,73720,7372
E36635,株式会社プラスアルファ・コンサルティング,40710,4071
E36637,株式会社テンダ,41980,4198
E36638,株式会社Ｅｎｊｉｎ,73700,7370
E36648,株式会社アイドマ・ホールディングス,73730,7373
E36653,株式会社ＢｌｕｅＭｅｍｅ,40690,4069
E36655,ＢＣＣ株式会社,73760,7376
E36657,セレンディップ・ホールディングス株式会社,73180,7318
E36658,グローバルスタイル株式会社,71260,7126
E36659,ベイシス株式会社,40680,4068
E36661,ワンダープラネット株式会社,41990,4199
E36666,株式会社ジィ・シィ企画,40730,4073
E36670,株式会社コラントッテ,77920,7792
E36697,株式会社Ｗａｑｏｏ,49370,4937
E36698,日本電解株式会社,57590,5759
E36700,株式会社北國フィナンシャルホールディングス,73810,7381
E36703,株式会社十六フィナンシャルグループ,73800,7380
E36706,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,91470,9147
E36707,フルサト・マルカホールディングス株式会社,71280,7128
E36708,株式会社ラキール,40740,4074
E36711,株式会社デリバリーコンサルティング,92400,9240
E36713,オムニ・プラス・システム・リミテッド,76990,7699
E36714,ミアヘルサホールディングス株式会社,71290,7129
E36722,ブレインズテクノロジー株式会社,40750,4075
E36723,インフロニア・ホールディングス株式会社,50760,5076
E36730,株式会社おきなわフィナンシャルグループ,73500,7350
E36731,株式会社サーキュレーション,73790,7379
E36733,株式会社くふうカンパニー,43760,4376
E36750,ＡＩメカテック株式会社,62270,6227
E36751,ＴＲＥホールディングス株式会社,92470,9247
E36756,ヤマエグループホールディングス株式会社,71300,7130
E36757,株式会社一家ホールディングス,71270,7127
E36769,株式会社マナック・ケミカル・パートナーズ,43600,4360
E36795,モビルス株式会社,43700,4370
E36801,株式会社フューチャーリンクネットワーク,92410,9241
E36825,株式会社レナサイエンス,48890,4889
E36840,株式会社シイエヌエス,40760,4076
E36859,株式会社セキュア,42640,4264
E36860,株式会社アスタリスク,65220,6522
E36862,アップコン株式会社,50750,5075
E36883,株式会社リベロ,92450,9245
E36886,メディア総研株式会社,92420,9242
E36896,株式会社プロジェクトカンパニー,92460,9246
E36897,株式会社コアコンセプト・テクノロジー,43710,4371
E36901,株式会社ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,43740,4374
E36905,ユミルリンク株式会社,43720,4372
E36928,シンプレクス・ホールディングス株式会社,43730,4373
E36937,株式会社ＢｅｅＸ,42700,4270
E36944,株式会社ワンキャリア,43770,4377
E36946,セーフィー株式会社,43750,4375
E36956,株式会社坪田ラボ,48900,4890
E36961,株式会社デジタリフト,92440,9244
E36968,日本エコシステム株式会社,92490,9249
E36969,ジャパンクラフトホールディングス株式会社,71350,7135
E36976,ＰＨＣホールディングス株式会社,65230,6523
E36988,株式会社ＧＲＣＳ,92500,9250
E36989,株式会社ＣＩＮＣ,43780,4378
E36991,日本調理機株式会社,29610,2961
E37006,スローガン株式会社,92530,9253
E37038,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,92510,9251
E37060,株式会社Ｐｈｏｔｏｓｙｎｔｈ,43790,4379
E37069,㈱ティムス,48910,4891
E37082,のむら産業株式会社,71310,7131
E37095,株式会社サイエンスアーツ,44120,4412
E37098,株式会社ラストワンマイル,92520,9252
E37105,ＴＨＥＣＯＯ株式会社,42550,4255
E37115,株式会社ブロードエンタープライズ,44150,4415
E37130,株式会社フレクト,44140,4414
E37131,アジアクエスト株式会社,42610,4261
E37133,株式会社ボードルア,44130,4413
E37141,株式会社長栄,29930,2993
E37143,株式会社アップガレージグループ,71340,7134
E37145,株式会社Ｆｉｎａｔｅｘｔホールディングス,44190,4419
E37146,株式会社Ｔｒｕｅ　Ｄａｔａ,44160,4416
E37147,グローバルセキュリティエキスパート株式会社,44170,4417
E37153,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,92120,9212
E37156,湖北工業株式会社,65240,6524
E37157,三和油化工業株式会社,41250,4125
E37158,株式会社エクサウィザーズ,42590,4259
E37159,株式会社ラバブルマーケティンググループ,92540,9254
E37160,株式会社網屋,42580,4258
E37165,株式会社ライフドリンク　カンパニー,25850,2585
E37169,株式会社サインド,42560,4256
E37175,株式会社ＪＤＳＣ,44180,4418
E37176,株式会社エフ・コード,92110,9211
E37192,株式会社ハイブリッドテクノロジーズ,42600,4260
E37194,株式会社ネットプロテクションズホールディングス,73830,7383
E37197,株式会社タカヨシ,92590,9259
E37198,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ株式会社,71330,7133
E37199,株式会社ＣＳ－Ｃ,92580,9258
E37205,リニューアブル・ジャパン株式会社,95220,9522
E37206,ニフティライフスタイル株式会社,42620,4262
E37207,サスメド株式会社,42630,4263
E37214,株式会社シーユーシー,91580,9158
E37220,ＹＣＰホールディングス（グローバル）リミテッド,92570,9257
E37221,株式会社サクシード,92560,9256
E37222,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ株式会社,42650,4265
E37292,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,92140,9214
E37304,株式会社セイファート,92130,9213
E37333,モイ株式会社,50310,5031
E37358,株式会社ライトワークス,42670,4267
E37397,株式会社マーキュリーリアルテックイノベーター,50250,5025
E37398,エッジテクノロジー株式会社,42680,4268
E37399,ビーウィズ株式会社,92160,9216
E37412,株式会社プロクレアホールディングス,73840,7384
E37419,株式会社イメージ・マジック,77930,7793
E37432,株式会社ＣａＳｙ,92150,9215
E37435,株式会社ヌーラボ,50330,5033
E37456,株式会社セレコーポレーション,50780,5078
E37457,株式会社ＴＯＲＩＣＯ,71380,7138
E37458,株式会社トリプルアイズ,50260,5026
E37466,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ株式会社,50270,5027
E37468,株式会社ノバック,50790,5079
E37482,株式会社ファインズ,51250,5125
E37488,株式会社ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,6525
E37499,守谷輸送機工業株式会社,62260,6226
E37502,株式会社アスマーク,41970,4197
E37504,クリアル株式会社,29980,2998
E37506,セカンドサイトアナリティカ株式会社,50280,5028
E37508,株式会社メンタルヘルステクノロジーズ,92180,9218
E37523,エフビー介護サービス株式会社,92200,9220
E37546,株式会社ギックス,92190,9219
E37560,フルハシＥＰＯ株式会社,92210,9221
E37573,ＡＮＹＣＯＬＯＲ株式会社,50320,5032
E37584,株式会社ｉｓｐａｃｅ,93480,9348
E37589,ペットゴー株式会社,71400,7140
E37595,株式会社ストレージ王,29970,2997
E37603,サークレイス株式会社,50290,5029
E37709,株式会社イーディーピー,77940,7794
E37719,株式会社サンウェルズ,92290,9229
E37725,株式会社いよぎんホールディングス,58300,5830
E37733,株式会社Ｍ＆Ａ総研ホールディングス,95520,9552
E37740,マイクロ波化学株式会社,92270,9227
E37741,株式会社ピックルスホールディングス,29350,2935
E37742,株式会社マイクロアド,95530,9553
E37744,株式会社ＡＶｉＣ,95540,9554
E37764,株式会社トライト,91640,9164
E37773,ジャパンワランティサポート株式会社,73860,7386
E37777,株式会社しずおかフィナンシャルグループ,58310,5831
E37779,ＩＮＴＬＯＯＰ株式会社,95560,9556
E37781,株式会社あいちフィナンシャルグループ,73890,7389
E37785,株式会社ちゅうぎんフィナンシャルグループ,58320,5832
E37788,日本管財ホールディングス株式会社,93470,9347
E37790,ＨＯＵＳＥＩ株式会社,50350,5035
E37796,株式会社エアークローゼット,95570,9557
E37810,ブリッジコンサルティンググループ株式会社,92250,9225
E37814,株式会社ＫＹＯＲＩＴＳＵ,77950,7795
E37815,株式会社ｕｎｅｒｒｙ,50340,5034
E37831,ＩＮＥＳＴ株式会社,71110,7111
E37833,日本ビジネスシステムズ株式会社,50360,5036
E37848,株式会社クラシコム,71100,7110
E37902,株式会社ｅＷｅＬＬ,50380,5038
E37911,ジャパニアス株式会社,95580,9558
E37913,株式会社ＦＰパートナー,73880,7388
E37914,株式会社テリロジーホールディングス,51330,5133
E37926,ポーターズ株式会社,51260,5126
E37936,株式会社プログリット,95600,9560
E37939,株式会社グッピーズ,51270,5127
E37950,株式会社キットアライブ,50390,5039
E37957,ビジネスコーチ株式会社,95620,9562
E37959,株式会社ＦＩＸＥＲ,51290,5129
E37960,株式会社キューブ,71120,7112
E37978,株式会社ソシオネクスト,65260,6526
E37979,株式会社グラッドキューブ,95610,9561
E37985,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ株式会社,95630,9563
E37986,ＳＢＩリーシングサービス株式会社,58340,5834
E37987,リンカーズ株式会社,51310,5131
E38007,株式会社ＦＣＥ,95640,9564
E38008,株式会社ｐｌｕｓｚｅｒｏ,51320,5132
E38017,ＩＤ＆Ｅホールディングス株式会社,91610,9161
E38036,株式会社ＰＯＰＥＲ,51340,5134
E38043,ｎｏｔｅ株式会社,52430,5243
E38072,ｔｒｉｐｌａ株式会社,51360,5136
E38078,株式会社エスネットワークス,58670,5867
E38082,スカイマーク株式会社,92040,9204
E38104,ベースフード株式会社,29360,2936
E38109,株式会社ＡＢＥＪＡ,55740,5574
E38118,株式会社アルファパーチェス,71150,7115
E38129,株式会社ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,55270,5527
E38139,株式会社アソインターナショナル,93400,9340
E38148,大栄環境株式会社,93360,9336
E38155,ウェルプレイド・ライゼスト株式会社,95650,9565
E38156,株式会社サイフューズ,48920,4892
E38157,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ株式会社,52400,5240
E38162,株式会社トリドリ,93370,9337
E38163,株式会社アイズ,52420,5242
E38164,株式会社エージェント・インシュアランス・グループ,58360,5836
E38167,株式会社フーディソン,71140,7114
E38168,株式会社サンクゼール,29370,2937
E38169,株式会社ＥＬＥＭＥＮＴＳ,52460,5246
E38171,株式会社Ｒｅｂａｓｅ,51380,5138
E38178,株式会社コーチ・エィ,93390,9339
E38180,オープンワーク株式会社,51390,5139
E38191,株式会社ＢＴＭ,52470,5247
E38192,株式会社ＩＮＦＯＲＩＣＨ,93380,9338
E38200,株式会社スマサポ,93420,9342
E38201,株式会社ｊｉｇ．ｊｐ,52440,5244
E38202,ダイワ通信株式会社,71160,7116
E38205,株式会社スマートドライブ,51370,5137
E38215,株式会社ＧＥＮＯＶＡ,93410,9341
E38256,株式会社テクノロジーズ,52480,5248
E38288,ＢＢＤイニシアティブ株式会社,52590,5259
E38335,ノバシステム株式会社,52570,5257
E38367,プライム・ストラテジー株式会社,52500,5250
E38427,株式会社ハルメクホールディングス,71190,7119
E38440,株式会社アイビス,93430,9343
E38443,株式会社ＳＨＩＮＫＯ,71200,7120
E38450,ビズメイツ株式会社,93450,9345
E38452,アクシスコンサルティング株式会社,93440,9344
E38453,ノイルイミューン・バイオテック株式会社,48930,4893
E38460,株式会社Ｆｕｓｉｃ,52560,5256
E38472,株式会社Ａｒｅｎｔ,52540,5254
E38474,日本ナレッジ株式会社,52520,5252
E38477,株式会社モンスターラボホールディングス,52550,5255
E38478,カバー株式会社,52530,5253
